"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-15","3.80",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"80",",,W","61",",,W",,,"  260",",,W","  270",",,W","12.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-16","3.80",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"80",",,W","65",",,W",,,"  260",",,W","  240",",,W","15.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-17","2.68",",,W",,,,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,",,,"84",",,W","69",",,W",,,"  250",",,W","  260",",,W","10.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-18","3.58",",,W",,,,,"0.20",",,W,2400","0.0",",,W,","0.0",",,W,",,,"84",",,W","64",",,W",,,"   80",",,W","   60",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-19","5.14",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"77",",,W","59",",,W",,,"   50",",,W","   50",",,W","13.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-20","3.80",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"80",",,W","62",",,W",,,"  220",",,W","  250",",,W","12.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-21","4.92",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"82",",,W","64",",,W",,,"  240",",,W","  260",",,W","10.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-22","4.03",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"84",",,W","65",",,W",,,"  190",",,W","  200",",,W","10.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-23","4.70",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"88",",,W","70",",,W",,,"  210",",,W","  230",",,W","14.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-24","4.25",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"92",",,W","74",",,W",,,"  240",",,W","  250",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-25","3.36",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"91",",,W","73",",,W",,,"  260",",,W","  260",",,W","14.1",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-26","3.80",",,W",,,,,"0.05",",,W,2400","0.0",",,W,","0.0",",,W,",,,"85",",,W","74",",,W",,,"  250",",,W","  250",",,W","12.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-27","4.03",",,W",,,,,"0.24",",,W,2400","0.0",",,W,","0.0",",,W,",,,"86",",,W","73",",,W",,,"  230",",,W","  250",",,W","13.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-28","5.14",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"85",",,W","73",",,W",,,"  250",",,W","  250",",,W","12.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-29","3.80",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"83",",,W","71",",,W",,,"  180",",,W","  180",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-06-30","3.13",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"86",",,W","73",",,W",,,"  160",",,W","  180",",,W","10.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-01","3.13",",,W",,,,,"0.84",",,W,2400","0.0",",,W,","0.0",",,W,",,,"77",",,W","72",",,W",,,"  230",",,W","  210",",,W","14.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-02","2.68",",,W",,,,,"0.08",",,W,2400","0.0",",,W,","0.0",",,W,",,,"82",",,W","72",",,W",,,"  240",",,W","  250",",,W","12.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-03","4.25",",,W",,,,,"0.53",",,W,2400","0.0",",,W,","0.0",",,W,",,,"83",",,W","73",",,W",,,"  240",",,W","  250",",,W","12.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-04","4.25",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"87",",,W","75",",,W",,,"  240",",,W","  250",",,W","14.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-05","4.92",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"90",",,W","76",",,W",,,"  250",",,W","  250",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-06","4.47",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"92",",,W","78",",,W",,,"  280",",,W","  260",",,W","13.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-07","4.25",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"92",",,W","78",",,W",,,"  270",",,W","  290",",,W","13.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-08","4.70",",,W",,,,,"0.22",",,W,2400","0.0",",,W,","0.0",",,W,",,,"89",",,W","73",",,W",,,"  250",",,W","  250",",,W","13.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-09","3.13",",,W",,,,,"0.23",",,W,2400","0.0",",,W,","0.0",",,W,",,,"88",",,W","74",",,W",,,"  190",",,W","  170",",,W","15.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-10","4.25",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"85",",,W","75",",,W",,,"  250",",,W","  250",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-11","3.80",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"84",",,W","76",",,W",,,"   50",",,W","  240",",,W","10.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-12","9.62",",,W",,,,,"0.25",",,W,2400","0.0",",,W,","0.0",",,W,",,,"77",",,W","68",",,W",,,"   70",",,W","   70",",,W","18.1",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-13","5.37",",,W",,,,,"0.06",",,W,2400","0.0",",,W,","0.0",",,W,",,,"81",",,W","67",",,W",,,"   70",",,W","   70",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-14","4.03",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"90",",,W","74",",,W",,,"  250",",,W","  240",",,W","10.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-15","3.58",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"94",",,W","78",",,W",,,"   60",",,W","   10",",,W","8.9",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-16","4.70",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"94",",,W","77",",,W",,,"   50",",,W","   60",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-17","3.36",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"97",",,W","79",",,W",,,"  250",",,W","  240",",,W","8.9",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-18","3.80",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"98",",,W","81",",,W",,,"  250",",,W","  280",",,W","8.9",",,W","15.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-19","5.14",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"96",",,W","83",",,W",,,"  250",",,W","  260",",,W","15.0",",,W","25.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-20","5.82",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"93",",,W","81",",,W",,,"  250",",,W","  250",",,W","15.0",",,W","25.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-21","4.70",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"89",",,W","76",",,W",,,"   80",",,W","   50",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-22","4.92",",,W",,,,,"0.06",",,W,2400","0.0",",,W,","0.0",",,W,",,,"86",",,W","75",",,W",,,"   70",",,W","   70",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-23","4.25",",,W",,,,,"0.31",",,W,2400","0.0",",,W,","0.0",",,W,",,,"87",",,W","73",",,W",,,"  260",",,W","  270",",,W","14.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-24","4.47",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"83",",,W","68",",,W",,,"   30",",,W","   20",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-25","8.95",",,W",,,,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,",,,"68",",,W","64",",,W",,,"   50",",,W","   50",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-26","5.14",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"83",",,W","65",",,W",,,"   70",",,W","   30",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-27","3.36",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"82",",,W","70",",,W",,,"  160",",,W","  180",",,W","12.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-28","2.01",",,W",,,,,"0.24",",,W,2400","0.0",",,W,","0.0",",,W,",,,"78",",,W","70",",,W",,,"  160",",,W","  170",",,W","13.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-29","3.80",",,W",,,,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,",,,"85",",,W","69",",,W",,,"  280",",,W","  270",",,W","14.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-30","4.03",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"83",",,W","67",",,W",,,"  290",",,W","  270",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-07-31","2.91",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"83",",,W","67",",,W",,,"  230",",,W","  260",",,W","8.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-01","2.91",",,W",,,,,"0.65",",,W,2400","0.0",",,W,","0.0",",,W,",,,"76",",,W","66",",,W",,,"  160",",,W","  180",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-02","4.47",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"83",",,W","67",",,W",,,"  270",",,W","  250",",,W","13.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-03","3.36",",,W",,,,,"0.06",",,W,2400","0.0",",,W,","0.0",",,W,",,,"78",",,W","68",",,W",,,"  260",",,W","  250",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-04","5.14",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"80",",,W","66",",,W",,,"  310",",,W","  280",",,W","13.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-05","3.36",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"78",",,W","62",",,W",,,"  360",",,W","   50",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-06","2.68",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"82",",,W","64",",,W",,,"  210",",,W","  170",",,W","8.9",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-07","5.14",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"80",",,W","70",",,W",,,"  160",",,W","  190",",,W","13.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-08","4.47",",,W",,,,,"0.46",",,W,2400","0.0",",,W,","0.0",",,W,",,,"81",",,W","70",",,W",,,"  170",",,W","  170",",,W","10.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-09","4.25",",,W",,,,,"0.05",",,W,2400","0.0",",,W,","0.0",",,W,",,,"85",",,W","74",",,W",,,"  250",",,W","  260",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-10","4.92",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"83",",,W","70",",,W",,,"  270",",,W","  270",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-11","2.46",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"81",",,W","65",",,W",,,"  280",",,W","  280",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-12","2.01",",,W",,,,,"0.05",",,W,2400","0.0",",,W,","0.0",",,W,",,,"82",",,W","70",",,W",,,"  100",",,W","  100",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-13","2.68",",,W",,,,,"0.85",",,W,2400","0.0",",,W,","0.0",",,W,",,,"77",",,W","68",",,W",,,"  300",",,W","  290",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-14","6.49",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"74",",,W","61",",,W",,,"  310",",,W","  310",",,W","15.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-15","3.58",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"78",",,W","59",",,W",,,"  290",",,W","  260",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-16","2.01",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"82",",,W","64",",,W",,,"  280",",,W","  180",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-17","2.01",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"84",",,W","64",",,W",,,"  110",",,W","  200",",,W","8.1",",,W","11.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-18","2.91",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"76",",,W","68",",,W",,,"   70",",,W","   50",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-19","3.36",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"79",",,W","66",",,W",,,"  250",",,W","  250",",,W","8.9",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-20","2.91",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"88",",,W","68",",,W",,,"  280",",,W","  280",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-21","2.46",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"90",",,W","72",",,W",,,"  180",",,W","  250",",,W","8.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-22","3.80",",,W",,,,,"0.25",",,W,2400","0.0",",,W,","0.0",",,W,",,,"78",",,W","71",",,W",,,"  260",",,W","  280",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-23","5.59",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"82",",,W","71",",,W",,,"   40",",,W","   30",",,W","13.0",",,W","19.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-24","4.92",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"80",",,W","65",",,W",,,"   50",",,W","   50",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-25","4.03",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"83",",,W","64",",,W",,,"  290",",,W","  270",",,W","10.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-26","5.82",",,W",,,,,"0.04",",,W,2400","0.0",",,W,","0.0",",,W,",,,"84",",,W","68",",,W",,,"  260",",,W","  260",",,W","14.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-27","4.70",",,W",,,,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,",,,"87",",,W","71",",,W",,,"   40",",,W","   40",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-28","2.68",",,W",,,,,"0.43",",,W,2400","0.0",",,W,","0.0",",,W,",,,"86",",,W","71",",,W",,,"  290",",,W","  280",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-29","4.92",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"80",",,W","71",",,W",,,"   80",",,W","   80",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2013-08-30","4.25",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"85",",,W","70",",,W",,,"  260",",,W","  260",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
